id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
62,libia,Sin clasificar,"La Agencia de Seguridad Aérea de la Unión Europea declara que la prohibición de vuelos libios sobre el espacio aéreo europeo se prorrogará hasta abril de 2026, debido a la debilidad del sistema de seguridad aérea de Libia, la multiplicidad de referencias y la falta de estabilidad legislativa y técnica.",@almasartvlibya,10.479385,-66.859752,19PGM3426059211,Unión Europea,Miranda,Municipio Baruta,ngo,cache,2025-11-11T13:33:45,2025-11-11T13:33:45
63,libia,Sin clasificar,"Los centros de detención en el desierto y el pozo de ovejas están fuera de control, y la acción internacional es una opción.",@gplusss,,,,desierto y el pozo de ovejas,,,,mensajes,2025-11-11T13:33:47,2025-11-11T13:33:47
64,libia,Sin clasificar,"• Akila Saleh, Presidente de la Cámara de Representantes, pide al Gobernador del Banco Central que se comprometa a aplicar la Ley No. 2 de 2023, relativa a la subordinación de la administración de los contratos al Organismo de Supervisión Administrativa. • Akila, en su carta al Gobernador Central, declaró que el Órgano de Supervisión Administrativa era la única autoridad competente.",@gplusss,,,,su carta al Gobernador Central,,,,mensajes,2025-11-11T13:33:47,2025-11-11T13:33:47
65,libia,Sin clasificar,"• Según la cuenta Rich Ted en la plataforma X, las imágenes se tomaron el mismo día en que varios convoyes de la milicia de apoyo rápido fueron atacados después de cruzar la frontera con Darfur.",@gplusss,-30.936999,-64.493299,20JLL5733976424,plataforma X,Córdoba,Pedanía Dolores,gift,cache,2025-11-11T13:33:47,2025-11-11T13:33:47
66,libia,Sin clasificar,Motivo para la centralización: el cobro anticipado de transacciones sin estudio presionará a Libia #C_Bloss https://h1.nu/1eoTP,@gplusss,,,,Motivo para la centralización,,,,mensajes,2025-11-11T13:33:47,2025-11-11T13:33:47
67,libia,Sin clasificar,"Un joven libio le dijo a su madre que cuando leía en Rusia, decidió regresar inmediatamente a Benghazi, y Hucky fue la escena de su encuentro con Boh y sus hermanos.",@jraimalmlyshyat,64.686314,97.745306,47WMM4014274088,Rusia,,,administrative,cache,2025-11-11T13:33:47,2025-11-11T13:33:47
68,libia,Sin clasificar,"• Una importante declaración del Presidente de la institución nacional de derechos humanos, Ahmed Hamza, en la que se afirma que el Gobierno de #Duba es directamente responsable del deterioro de la situación de los derechos humanos, después de que sus órganos de seguridad y militares se hayan visto involucrados en detenciones arbitrarias, desapariciones forzadas y muertes como resultado de tort...",@libyabreaking,42.979969,17.490838,33TYH0309461601,Duba,,Dubrovačko-neretvanska županija,administrative,cache,2025-11-11T13:33:47,2025-11-11T13:33:47
69,libia,Sin clasificar,"*El ex Presidente del Consejo Supremo *Worshvana, M. Abu Aminid, tras la liberación de Hannibal Gaddafi: una carta a los detenidos Abdullah Al-Senussi, Ahmed Ibrahim y Mansur Dao, cuya liberación podría servir de guía a las personas y a los niños de todo el país.",@libyapress,12.128865,-86.264297,16PEU8005140911,Consejo Supremo,Managua,Managua,government,cache,2025-11-11T13:33:48,2025-11-11T13:33:48
70,libia,Sin clasificar,"El Gobernador del Banco Central de Libia, Naji Issa, es responsable del agotamiento de divisas y el contrabando de divisas a través de créditos documentarios falsos. – Al-Houij: Hay que dejar de utilizar el método de créditos documentarios transferibles a terceros.",@libyapress,37.477292,-3.320087,30SVG7169847870,Gobernador,Andalucía,Partido Judicial de Guadix,administrative,cache,2025-11-11T13:33:48,2025-11-11T13:33:48
71,libia,Sin clasificar,"- El órgano de supervisión administrativa es la única autoridad competente para administrar los contratos. - Subrayamos la necesidad de que el Gobernador del Banco Central cumpla la Ley No. 2 de 2023, reafirmando la decisión del Tribunal Constitucional de que la ley sea aplicable.",@libyapress,,,,Subrayamos,,,,mensajes,2025-11-11T13:33:48,2025-11-11T13:33:48
72,libia,Sin clasificar,"El exiliado considera que el recurso al pueblo es a través de las elecciones y, de no ser posible, a través del referéndum y de la información electrónica, como lo había pedido hace dos años.",@sefr0ly,40.994357,28.907509,35TPF6044239882,تصريح|,Marmara Bölgesi,,hairdresser,cache,2025-11-11T13:33:48,2025-11-11T13:33:48
73,libia,Sin clasificar,"Los medios de comunicación ""El piloto"" revelan que los ciudadanos usaron más de 4 mil millones de dinares en octubre pasado, lo que es un indicio positivo de la propagación de una cultura de no confianza en el dinero entre los ciudadanos.",@sefr0ly,24.039386,-104.676736,13REG3286958624,octubre pasado,Durango,Municipio de Durango,residential,cache,2025-11-11T13:33:48,2025-11-11T13:33:48
74,libia,Sin clasificar,*La economía de la ruta* *el precio del pescado para el martes 11 de noviembre en los mercados minoristas de Trípoli*,@almasartvlibya,,,,mercados minoristas de Trípoli*,,,,mensajes,2025-11-11T13:36:06,2025-11-11T13:36:06
75,libia,Sin clasificar,*La economía de la ruta* *el precio del día límite del martes 11 de noviembre de 2025*,@almasartvlibya,,,,اقتصاد المسار,,,,mensajes,2025-11-11T13:38:08,2025-11-11T13:38:08
76,libia,Sin clasificar,"* El precio del kilo de plátano de primera clase se redujo en un 35%, según la observación de campo de la ruta eco, en el mercado islámico de Trípoli, en comparación con 14 dinares por kilo a principios de noviembre, mientras que los precios varían ligeramente de un lugar a otro.",@almasartvlibya,22.309176,114.188008,50QKK1029369749,un 35%,香港 Hong Kong,九龍城區 Kowloon City District,residential,cache,2025-11-11T13:39:47,2025-11-11T13:39:47
77,libia,Sin clasificar,"Unveiling the Mysteries of Functional Magnetic Resonance Imaging https://libyaobserver.ly/cdn-cgi/content?id=e1ONOkEalcQ9BxAr_bL7E9mKN620_wBwJlIE7pO4-176212352823-1.0.1.1-yeBTt..mjfnql7cY6RZJFDVt1.LJxF18SWuKi780 Functional Magnetic Resonance Imaging: Una ventana al funcionamiento interno de Brain Deep en el ámbito de la neurociencia, una tecnología revolucionaria ha estado desentrañando las com...",WEB libyaobserver.ly,,,,ámbito de la neurociencia,,,,mensajes,2025-11-11T13:40:37,2025-11-11T13:40:37
78,libia,Sin clasificar,"El precio de la "" opción de balance "" de hoy ha aumentado un 40% por kilogramo, frente a 5 dinares por kilo la semana pasada, en el mercado de verduras del barrio islámico de Trípoli, mientras que la opción solar se ha estabilizado en 4 dinares por kilo, mientras que los precios varían ligeramente de un lugar a otro.",@almasartvlibya,,,,mercado de verduras del barrio islámico de Trípoli,,,,mensajes,2025-11-11T13:41:05,2025-11-11T13:41:05
79,libia,Sin clasificar,El prospector de Muammar Al-Dawi revela la presencia de formaciones armadas en el oeste del país: cblos https://gplusss.com/2025/11/%d9%89%d89%d89%d89%83%d8%d8%d89%d8%d89%d8%d8%d8%d89%d8%d8%d9%d8%d8%d9%d8%d8%d9%d8%d9%d8%d9%d8%d8%d9%d8%d8%d8%d9%d8%d8%d9%d8%d%d9%d%d9%d%d9%%d%d%d9%d%d%d%d9%d.,WEB gplusss.com,,,,oeste del país: cblos https://gplusss,,,,mensajes,2025-11-11T13:42:04,2025-11-11T13:42:04
80,libia,Sin clasificar,"El servicio de aduanas realiza el servicio de pago de impuestos aduaneros con tarjeta bancaria a través de los servicios de aduanas de todos los puestos aduaneros, en cumplimiento de la circular del Gobierno sobre la aprobación de los reglamentos de pago electrónico.",@sefr0ly,,,,cumplimiento de la circular del Gobierno sobre la aprobación de los reglamentos de pago electrónico,,,,mensajes,2025-11-11T13:43:14,2025-11-11T13:43:14
81,libia,Sin clasificar,"Un equipo de la Universidad Italiana de Palermo continúa su labor de estudio y restauración de sitios arqueológicos en la ciudad de Sabrata, que incluye la terminación de las excavaciones y la restauración del Templo de Sirabis, el Vestíbulo Bautista y la Villa del Mar.",@almasartvlibya,41.924846,12.517510,33TTG9415744412,Sabrata,Lazio,Roma Capitale,residential,cache,2025-11-11T13:45:16,2025-11-11T13:45:16
82,libia,Sin clasificar,"Unveiling the Mystique of High Temperature Superconductivity https://libyaobserver.ly/cdn-cgi/content?id=2qTW74VRpjyO5cWO2s6H3kTWL9yC7_Rkf_T16ms1793.2218387-1.0.1.1-XdJUZS1FDtTwriho.MijODyQ0692MfNgep91yWY Unveiling the Mystique of High Temperature Superconductivity High termivity, un fenómeno que ha cautivado a científicos e ingenieros por décadas, continúa impulsando los límites de nuestra com...",WEB libyaobserver.ly,-33.721464,150.333180,56HKH5288965532,Unveiling,New South Wales,Blue Mountains City Council,memorial,cache,2025-11-11T13:49:55,2025-11-11T13:49:55
83,libia,Sin clasificar,La Comisión Electoral sigue distribuyendo tarjetas de votación en Tapdor.,@almasartvlibya,,,,Tapdor,,,,mensajes,2025-11-11T13:54:50,2025-11-11T13:54:50
84,libia,Terrorismo,El desarrollo de las propiedades de la tecnología de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la información de la...,WEB libyaobserver.ly,,,,realm of neuroscience,,,,mensajes,2025-11-11T13:57:33,2025-11-11T13:57:33
85,libia,Sin clasificar,El gobierno de Dabba está tras las rejas... 12 ministerios representados oficialmente en la prisión del Fiscal General de Libia.,@gplusss,,,,prisión del Fiscal General de Libia,,,,mensajes,2025-11-11T13:58:45,2025-11-11T13:58:45
86,libia,Sin clasificar,"Signal Transduction: The Cellular Symphony RC https://libyaobserver.ly/cdn-cgi/content?id=IAcV84NSrknU0zUVfxn_zKvq_51LQvSei0pazIiDSo-1762863504.0.1.1-1dKwFAg2HGuDrRwa5xnQLimnvH2OQmc_Qa8V5umQ Signal Transduction: The Celular Symphony Deep dentro del intrincado paisaje de la biología celular, se desarrolla una compleja red de interacciones moleculares, que rige el propio tejido de la vida.",WEB libyaobserver.ly,,,,Signal Transduction,,,,mensajes,2025-11-11T14:06:36,2025-11-11T14:06:36
87,libia,Sin clasificar,El dólar de los EE.UU.,@almasartvlibya,,,,اقتصاد المسار,,,,mensajes,2025-11-11T14:06:45,2025-11-11T14:06:45
88,libia,Sin clasificar,"– El fantasma de Al-Qaida volvió a Libia en 2020, cuando se observaron movimientos de un grupo de Al-Qaida que se dedicaba a transportar armas de Libia a Male.",@libyapress,33.466299,-4.303233,30SUC7889703742,Al-Qaida,Fès-Meknès ⴼⴰⵙ-ⵎⴽⵏⴰⵙ فاس-مكناس,Pachalik de Imouzzer Marmoucha,community_centre,cache,2025-11-11T14:07:46,2025-11-11T14:07:46
89,libia,Sin clasificar,"Los precios del petróleo se estabilizaron hoy, después de que los temores de un aumento de la oferta aumentaran... y los contratos futuros del rabino Brent aumentaron a 27 centavos, a 64,33 dólares por barril... y el precio del crudo del oeste de Texas fue de 60,39 dólares por barril, con un aumento de 26 centavos.",@almasartvlibya,32.937346,-87.164718,16SDB8460144353,Brent,Alabama,Bibb County,administrative,cache,2025-11-11T14:08:45,2025-11-11T14:08:45
90,libia,Sin clasificar,"*La economía de la ruta* *el oro de hoy ha logrado nuevos beneficios el martes, junto con el aumento de las expectativas de baja de los tipos de interés de los EE.UU., donde el oro en las transacciones inmediatas aumentó un 0,5% a 4137,06 dólares por onza, y el aumento más alto es de tres semanas, según Reuters.*",@almasartvlibya,,,,transacciones inmediatas aumentó un 0,,,,mensajes,2025-11-11T14:10:46,2025-11-11T14:10:46
91,libia,Disturbios Civiles,"* Benghazi, la Unidad Antituberculosos y Violentos del Servicio de Guardia Municipal ha puesto en marcha una amplia campaña sobre el terreno para reducir la mendicidad infantil y la explotación de menores en las calles y en los espacios públicos.",@jraimalmlyshyat,,,,marcha una amplia campaña sobre el terreno para reducir la mendicidad infantil y la explotación de menores,,,,mensajes,2025-11-11T14:12:45,2025-11-11T14:12:45
92,libia,Sin clasificar,"El Consejo Social de los Cuatro Barrios y Alcaldes de sus Municipios, durante una reunión celebrada en el Salón Rixus de Trípoli, confirman su pleno apoyo a los esfuerzos del ejército libio, que está representado por el #General 444, para consolidar la seguridad y la estabilidad en la región y construir el Estado de derecho, y están debatiendo soluciones prácticas para los principales obstáculo...",@sefr0ly,,,,Salón Rixus de Trípoli,,,,mensajes,2025-11-11T14:15:46,2025-11-11T14:15:46
93,libia,Sin clasificar,La aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la aplicación de la apl...,WEB libyaobserver.ly,,,,relative motion,,,,mensajes,2025-11-11T14:17:11,2025-11-11T14:17:11
94,libia,Sin clasificar,"Después de que el gobierno haya asignado anteriormente más de 17.000 millones de dinares de ingresos en divisas, Abdelhamid Al Dabiba dirige al Ministerio de Planificación el pago de 1.000 millones de dinares adicionales a la entidad encargada de la ejecución de proyectos de vivienda e instalaciones dirigida por Mohamed Ismail.",@libyabreaking,-16.499245,-68.134697,19KEB9234975641,divisas,La Paz,Pedro Domingo Murillo,bureau_de_change,cache,2025-11-11T14:19:45,2025-11-11T14:19:45
95,libia,Sin clasificar,Comisión Europea: está comprometida con una solución política duradera en Libia y exhortamos a todos los agentes a que apoyen el proceso político facilitado por las Naciones Unidas y dirigido por la propia Libia como única opción para lograr una estabilidad sostenible en el país.,@libyapress,,,,Libia y exhortamos a todos los agentes a,,,,mensajes,2025-11-11T14:21:46,2025-11-11T14:21:46
96,libia,Sin clasificar,"Ammiid: Misión de las Naciones Unidas, Cámara de Representantes y Estado han convenido en desbloquear cualquier vía política en https://gplusss.com/2025/11/%d8 %7a7%d9%d9%d8%d9%d8%d8%d9%d9%d9%d8%d8%d9%d8%d8%d8%d9%d8%d8%d8%d8%d8%d8%d8%d8%d9%d8%d9%d8%d9%d8%d9%d9%d9%d9%d9%d9%d8%8%d8%8%d9%d9%8%d9%d9%d9%d8%d8%d8%d8%d9%d8%d8%d8%d8%d8%d8%d8%d8%do8%d8%d8%d8%d8%d8%d8%d8%8%d8%d8%d8%dok8%d8%dok8%d8%d8%d8%...",@gplusss,,,,desbloquear cualquier vía política en https://gplusss,,,,mensajes,2025-11-11T14:25:48,2025-11-11T14:25:48
97,libia,Sin clasificar,"Petrología: Unveiling the Secrets of Rocks https://libyaobserver.ly/cdn-cgi/content?id=f.xhGDcur6e5pmGTIiX.TOu_w5TQw1J6o0awOYXU-1762864009.864235-1.0.1.1-8eSChS6akQ7jCGmo9W3THVCC8sbqBQOrzu9K9n.VA Petrología: El estudio de las rocas y su formación Petrology, una rama de la geología, es el estudio científico de las rocas y su formación.",WEB libyaobserver.ly,38.383700,-0.526811,30SYH1601851284,Petrología,Comunitat Valenciana,Alacant / Alicante,public_building,cache,2025-11-11T14:26:51,2025-11-11T14:26:51
98,libia,Sin clasificar,"La Misión de las Naciones Unidas, la Cámara de Representantes y el Estado convinieron en desbloquear cualquier trayectoria política -GBS https://gplusss.com/2025/11/%d8%d9%d9%d8%d8%d8%d9%d8%d8%d8%d8%d8%d8%d8%d8%d8%df8%df%d8%df.",WEB gplusss.com,,,,desbloquear cualquier trayectoria política -GBS https://gplusss,,,,mensajes,2025-11-11T14:27:42,2025-11-11T14:27:42
99,libia,Sin clasificar,"Evaluación educativa: A Deep Dive https://libyaobserver.ly/cdn-cgi/content?id=zngHq76omZSmUf0t F93LL7a0gzHKaqhaKws7zHpUE-1762864601.162359-1.0.1.1-SYTlFqTO3Y91S285ASvz1tNG5LidFEBrm3QD15ahgQ Educational Asssessment: Unveiling the Student Mysteries of Knowledge Evaluation A medida que nos adentramos en el ámbito de la evaluación educativa, nos encontramos entrelazados en una compleja red de métod...",WEB libyaobserver.ly,,,,ámbito de la evaluación educativa,,,,mensajes,2025-11-11T14:36:42,2025-11-11T14:36:42
100,libia,Sin clasificar,*El diálogo y la estructura propuestos por la Misión de las Naciones Unidas no tocan la realidad. Lo que la Misión de las Naciones Unidas está tratando de hacer ahora es revisar las leyes de las elecciones. El paso de la Misión es inaceptable y volver al punto cero sin ninguna garantía de un nuevo consenso* *el mapa de la ruta promovida por la Misión hacia el punto muerto de la Comisión (6+6).,@almasartvlibya,,,,Misión hacia el punto muerto de la Comisión (6+6,,,,mensajes,2025-11-11T14:36:46,2025-11-11T14:36:46
101,libia,Sin clasificar,"Un marcado aumento del tipo de cambio de $7.81 dinares en efectivo y 9,03 en instrumentos, en las transacciones de hoy en día en el mercado paralelo.",@sefr0ly,29.050441,-110.961827,12RWT0371613574,efectivo y 9,Sonora,Hermosillo,residential,cache,2025-11-11T14:44:40,2025-11-11T14:44:40
102,libia,Sin clasificar,"Cable Television: Unraveling the Wonders of Coaxial Cables https://libyaobserver.ly/cdn-cgi/content?id=CfeR.LY3gS7Ni0Xkofbj0D2abrSTlZH03fYBUNsBv4s-1762865094.1589718-1.0.1.1.gFDNf_RYOf380ew3JspXeTTHrWyFD5EqEET78t7dlU Cable Television: Un viaje a través del Reino de los Cables Coaxiales A medida que profundizamos en el fascinante mundo de la televisión por cable, nos encontramos entrelazados en...",WEB libyaobserver.ly,,,,fascinante mundo de la televisión por cable,,,,mensajes,2025-11-11T14:44:55,2025-11-11T14:44:55
103,libia,Sin clasificar,"• La semana pasada, la Fiscalía General de la Nación anunció la detención preventiva de Osama Njim en relación con los hechos relativos a la violación de los derechos de los reclusos de la Institución de Reforma y Rehabilitación de Trípoli.",@gplusss,,,,relación con los hechos relativos a la violación de los derechos de los reclusos de la Institución de Reforma y Rehabilitación de Trípoli,,,,mensajes,2025-11-11T14:46:38,2025-11-11T14:46:38
104,libia,Sin clasificar,"Vigilancia de los rastros de *Benghazi anuncia que se ha terminado de limpiar un grupo de fusiles otomanos almacenados en sus almacenes, incluida la remoción de los depósitos metálicos y el tratamiento de la oxidación, en preparación para su presentación en las existencias que documentan la evolución de las armas.",@almasartvlibya,,,,sus almacenes,,,,mensajes,2025-11-11T14:54:37,2025-11-11T14:54:37
105,libia,Terrorismo,"- Libia tiene vastas zonas inseguras que están fuera del control del campo de tiro, lo que la hace vulnerable a la actividad de las organizaciones terroristas.",@libyapress,26.823447,18.123672,34RBQ1410870120,ليبيا,,,administrative,cache,2025-11-11T14:58:38,2025-11-11T14:58:38
106,libia,Sin clasificar,"• El tipo de cambio del dólar era de 7,82 dinares en Trípoli, de 7,78 dinares en Benghazi y de 7,83 dinares en Zelton, según las cifras sobre transacciones en el mercado negro.",@gplusss,32.896672,13.177792,33SUS2956641304,Trípoli,طرابلس,طرابلس,city,cache,2025-11-11T14:59:39,2025-11-11T14:59:39
107,libia,Sin clasificar,"El tercer boletín de noticias de la cadena de televisión, Hannah Teteh, confirma la importancia de un proceso político conducente a las elecciones internacionales para la migración que afecta a unos 24.000 inmigrantes desde principios de este año.",@almasartvlibya,,,,Hannah Teteh,,,,mensajes,2025-11-11T15:01:38,2025-11-11T15:01:38
108,libia,Sin clasificar,"En el caso de una solución computarizada, la solución computarizada puede ser una solución computarizada.En el caso de una solución computarizada, la solución computarizada puede ser una solución computarizada.En el caso de una solución computarizada, la solución computarizada puede ser una solución computarizada.En el caso de una solución computarizada, la solución computarizada puede ser una...",WEB libyaobserver.ly,,,,caso de una solución computarizada,,,,mensajes,2025-11-11T15:05:11,2025-11-11T15:05:11
109,libia,Sin clasificar,"Un terrible accidente de tránsito para un camión de combustible en la carretera de Al-Abiyar, en la zona de Ain-Zara, causó graves lesiones al conductor del camión.",@sefr0ly,,,,carretera de Al-Abiyar,,,,mensajes,2025-11-11T15:05:38,2025-11-11T15:05:38
110,libia,Sin clasificar,"El Ministerio de Petróleo anuncia que los ingresos corrientes de octubre ascienden a 1.484 millones de dólares, que se dividen en 1.375 millones de dólares de impuestos sobre las empresas petroleras y 108 millones de regalías.",@sefr0ly,-38.959308,-68.087180,19HES7908887342,Petróleo,Neuquén,Municipio de Neuquén,residential,cache,2025-11-11T15:09:39,2025-11-11T15:09:39
111,libia,Conflicto Armado,"Durante el enfrentamiento, se utilizó lo que se conoce como la ""cuma"", lo que causó una gran lesión a un estudiante, tras lo cual fue trasladado a cuidados intensivos. Debido al incidente, la escuela fue clausurada y suspendida temporalmente hasta que se adoptaran medidas para garantizar la estabilidad de la situación de seguridad en las instituciones educativas.",@jraimalmlyshyat,-31.637289,-64.405981,20JLK6667198908,instituciones educativas,Córdoba,Pedanía Alta Gracia,greenfield,cache,2025-11-11T15:11:37,2025-11-11T15:11:37
112,libia,Sin clasificar,"El Presidente de la Cámara de Representantes de Libia dirige una carta al Gobernador del Banco Central de Libia en la que le pide que se comprometa a aplicar la Ley No. 2 de 2023, relativa a la subordinación de la administración de los contratos al Organismo de Supervisión Administrativa.",@Tkyroogklshy,38.888977,-77.009043,18SUJ2575406374,Cámara,District of Columbia,Washington,government,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
113,libia,Sin clasificar,"Con los trabajadores y con otros propietarios de camiones, maquinaria pesada y vehículos 4x4 para participar en la limpieza completa del sitio, les damos las gracias y les damos las gracias por esta iniciativa.",@Tkyroogklshy,,,,limpieza completa del sitio,,,,mensajes,2025-11-11T16:22:10,2025-11-11T16:22:10
114,libia,Sin clasificar,"□ Análisis especial #Economía de la ruta #8 gramos de oro # 3,3% de aumento en 24 horas y 240 dinares registrados + 7,531 dinares. ¿Qué hay de las fracturas de oro?",@almasartvlibya,23.131088,-82.356588,17QLF6110058677,Economía,La Habana,La Habana Vieja,residential,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
115,libia,Sin clasificar,"*La economía de la ruta * Análisis de los datos de la trayectoria especial: #$ 30,8% en frente de #Danar, 1 de enero de 2024 a 11 de noviembre de 2025, en el mercado paralelo de la cadena de televisión de la frecuencia: HD: H11373",@almasartvlibya,,,,frente de #Danar,,,,mensajes,2025-11-11T16:22:10,2025-11-11T16:22:10
116,libia,Sin clasificar,"En su primera visita a Libia, el Secretario General de la Organización Árabe de la Media Luna Roja y la Cruz Roja Abdullah al-Mehidli, hace una gira por el edificio histórico de la Secretaría General de la Media Luna Roja Libia en la ciudad de Benghazi.",@almasartvlibya,,,,su primera visita a Libia,,,,mensajes,2025-11-11T16:22:10,2025-11-11T16:22:10
117,libia,Sin clasificar,"La DEA confisca 200 kilos de drogas en ""Tigre"".",@almasartvlibya,13.881273,39.127495,37PER1377534599,Tigre,ትግራይ تجراى,,administrative,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
118,libia,Sin clasificar,"*La Fiscalía General ordena la detención de funcionarios del Banco de la Unidad, junto con el Comisionado de Administración de una empresa contribuyente, por haberse apoderado de 875.000 dinares de la cuenta de compensación y haberlo transferido a la cuenta de la empresa en la sucursal del Banco.",@almasartvlibya,36.720107,-4.415633,30SUF7357864757,sucursal del Banco,Andalucía,Málaga-Costa del Sol,bank,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
119,libia,Sin clasificar,El Centro Nacional de Control de Enfermedades está organizando un taller sobre comunicación en situaciones de riesgo.,@almasartvlibya,,,,situaciones de riesgo,,,,mensajes,2025-11-11T16:22:10,2025-11-11T16:22:10
120,libia,Terrorismo,"• Según una declaración de la Oficina del Fiscal General, dos empleados del Banco de la Unidad conspiraron con el Comisionado de la Administración de una sociedad anónima para organizar transferencias financieras ilícitas de la cuenta de compensación a la cuenta de la empresa en la sucursal del Banco.",@gplusss,36.720107,-4.415633,30SUF7357864757,sucursal del Banco,Andalucía,Málaga-Costa del Sol,bank,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
121,libia,Sin clasificar,"• La Oficina Europea de Libia declara que el embargo aéreo de Libia sobre el espacio aéreo europeo se prorrogará hasta abril de 2026. • La Oficina informó de que, según la Agencia Europea de Seguridad de la Aviación (ESA), la prórroga se debió a la debilidad del sistema de seguridad aérea de Libia, la multiplicidad de referencias y la falta de estabilidad legislativa y técnica.",@gplusss,32.513467,-117.008368,11SMR9921497351,Aviación,Baja California,Municipio de Tijuana,neighbourhood,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
122,libia,Sin clasificar,"Un analista político: el diálogo estructurado es una herramienta para la supervivencia de los corruptos, no para resolver la crisis.",@gplusss,,,,Un analista político,,,,mensajes,2025-11-11T16:22:10,2025-11-11T16:22:10
123,libia,Sin clasificar,Las autoridades nigerianas liberarán al ciudadano Hassan Al-Nakwa de la ciudad de Zintan después de haber estado detenido durante más de 20 meses.,@gplusss,,,,Hassan Al-Nakwa,,,,mensajes,2025-11-11T16:22:10,2025-11-11T16:22:10
124,libia,Sin clasificar,"• El diputado explicó que la Misión estaba tratando de revisar las leyes de las elecciones, a pesar de que la Cámara de Representantes y el Estado ya habían aprobado esas leyes.",@gplusss,3.372596,8.736079,32NMJ7068272781,Misión,Bioko Sur,,village,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
125,libia,Sin clasificar,"Después de una gran cantidad de malversación, el nuevo exige que todos los jefes de inspección, auditoría y supervisión de la central y los bancos de Libia sean detenidos.",@gplusss,46.248153,10.154649,32TNS8900622267,Después,Graubünden/Grischun/Grigioni,Bernina,meadow,cache,2025-11-11T16:22:10,2025-11-11T16:22:10
126,libia,Terrorismo,"El periódico advirtió de que Libia se había convertido en una firme candidata a las actividades de las organizaciones terroristas, habida cuenta de su delicada ubicación geográfica y de su participación en la frontera con el Sudán, el Chad y el Níger.",@jraimalmlyshyat,,,,una firme candidata a las actividades de las organizaciones terroristas,,,,mensajes,2025-11-11T16:22:11,2025-11-11T16:22:11
127,libia,Sin clasificar,"- Después del asesinato de Gadafi, 14 años después, Libia seguía dividida en facciones beligerantes diferentes y cientos de milicias estaban trabajando en un país de 7 millones de habitantes.",@libyapress,,,,facciones beligerantes diferentes y cientos de milicias estaban trabajando en un país de 7 millones de habitantes,,,,mensajes,2025-11-11T16:22:11,2025-11-11T16:22:11
128,libia,Terrorismo,- El Fiscal General ordena la detención de funcionarios del Banco de la Unidad y del Comisionado de Administración de una sociedad anónima por haber tomado más de 800.000 dinares. - El Fiscal General: los acusados conspiraron para concertar transferencias financieras ilícitas de la cuenta de compensación a la cuenta de la empresa en la sucursal del Banco.,@libyapress,36.720107,-4.415633,30SUF7357864757,sucursal del Banco,Andalucía,Málaga-Costa del Sol,bank,cache,2025-11-11T16:22:11,2025-11-11T16:22:11
129,libia,Sin clasificar,"– El banco central se equivocó al hacer promesas y filtrar noticias optimistas de que el tipo de cambio disminuiría a principios del mes 10, debido a la retirada del billete de 20 y la apertura de las oficinas de cambio y a la reducción de los derechos sobre el dólar en un 5%.",@libyapress,22.314948,114.183639,50QKK0985570397,un 5%,香港 Hong Kong,九龍城區 Kowloon City District,residential,cache,2025-11-11T16:22:11,2025-11-11T16:22:11
130,libia,Sin clasificar,"La Fiscalía Anticorrupción de Trípoli ordena la detención de dos empleados del Banco de la Unidad y del Director de una empresa, en espera de una investigación, por haberse apoderado de 875.000 dinares mediante transferencias financieras ilícitas de la cuenta de compensación del Banco a la cuenta de la empresa de una sucursal del Banco.",@sefr0ly,,,,espera de una investigación,,,,mensajes,2025-11-11T16:22:13,2025-11-11T16:22:13
131,libia,Sin clasificar,"Iniciación de la Tercera Conferencia Científica Internacional en la Universidad de Zeitouneh, en la ciudad de Tarhuna, cuyo objetivo es examinar los medios de mejorar la calidad de la educación en los medios de comunicación en las universidades libias y árabes, y examinar las experiencias e investigaciones científicas más recientes en la elaboración de programas de estudios y técnicas de comuni...",@sefr0ly,,,,Universidad de Zeitouneh,,,,mensajes,2025-11-11T16:22:13,2025-11-11T16:22:13
132,libia,Sin clasificar,"Apuñalado por un cuchillo, un estudiante de la escuela secundaria del mercado de los martes en Zelton fue herido durante una pelea con otro estudiante, que pronto se arrepintió, y el otro estudiante usó un cuchillo para apuñalar a su compañero, y la escuela anunció la suspensión hasta que se tomaran las medidas necesarias contra el agresor.",@sefr0ly,,,,Zelton fue herido durante una pelea con otro estudiante,,,,mensajes,2025-11-11T16:22:13,2025-11-11T16:22:13
133,libia,Sin clasificar,El Club de las velas es elegido por el hermano de Ibrahim Dabba como presidente de la junta del club.,@sefr0ly,3.028902,30.902228,36NTJ6684235013,Club,Arua,,village,cache,2025-11-11T16:22:13,2025-11-11T16:22:13
