id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
143,gaza,Sin clasificar,□ Ahronot afirma estimaciones israelíes: Hezbollah ha logrado fabricar miles de vehículos desde el fin de la guerra,@EabriLive,,,,Ahronot,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
144,gaza,Sin clasificar,• Ahronut afirma que las estimaciones de los servicios de inteligencia israelíes: las fuerzas de Radwan han recuperado parte de su capacidad para llevar a cabo una incursión en la frontera israelí,@EabriLive,,,,frontera israelí,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
145,gaza,Sin clasificar,"* Ahronot dice que hay estimaciones israelíes: Hizbollah reorganizó parte de sus filas al sur del río Litani, en contravención del acuerdo",@EabriLive,,,,contravención del acuerdo,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
146,gaza,Sin clasificar,"• Yediot Ahronut del ejército israelí: por cada lanzacohetes confiscados por el ejército libanés al sur del río Litani, otro lanzacohetes se convierte en una plataforma de lanzamiento de cohetes nueva y precisa en la Bekaa",@EabriLive,,,,una plataforma de lanzamiento de cohetes nueva y precisa,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
147,gaza,Sin clasificar,El proyecto de resolución que promueve la administración estadounidense en el Consejo de Seguridad tiene por objeto convertirse en el pilar central de la aplicación del “Programa Trump” sobre la Franja de Gaza desde septiembre de 2025.,@EabriLive,,,,Consejo de Seguridad tiene por objeto convertirse,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
148,gaza,Sin clasificar,"El actual Gobierno de Israel se beneficia de la demora en el regreso de la Autoridad Palestina a Gaza, pero corre el riesgo de que el “Consejo de Paz” se convierta en un mediador insatisfecho, mientras que la dominación de los Estados Unidos puede convertirse en una carga en etapas posteriores, una vez terminado el mandato de Trump.",@EabriLive,,,,regreso de la Autoridad Palestina a Gaza,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
149,gaza,Sin clasificar,"No hay victorias absolutas (3), ex oficial de inteligencia Mikhail Millstein – Yeakot Ahronut por más tiempo se unió a la plataforma a través del Telegraphic.",@EabriLive,,,,No hay victorias absolutas (3,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
150,gaza,Sin clasificar,"A medida que se intensifica el invierno, el sufrimiento de miles de familias que aún carecen de tiendas de campaña seguras, de señales de frío y de cambios climáticos se agrava.",@GazaNewsNow,31.128702,29.822168,35RQQ6910947293,فيديو,الإسكندرية,,residential,cache,2025-11-14T11:40:36,2025-11-14T11:40:36
151,gaza,Sin clasificar,"Una foto de los cadáveres palestinos después de que fueran entregados a la Cruz Roja por la ocupación, 15 mártires en la 13a serie de mártires palestinos llegaron al complejo médico de Nasir al sur de la Franja de Gaza, con lo que el número de cadáveres de mártires recibidos de la ocupación como parte del intercambio asciende a 330.",@GazaNewsNow,,,,13a serie de mártires palestinos llegaron al complejo médico de Nasir al sur de la Franja de Gaza,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
152,gaza,Sin clasificar,# Vea cómo los oradores llegan a la mezquita de Al-Aqsa para orar el viernes #,@GazaNewsNow,58.647675,26.967642,35VMF9812200821,Vea,,Tartu maakond,administrative,cache,2025-11-14T11:40:36,2025-11-14T11:40:36
153,gaza,Sin clasificar,"Israel está a punto de lanzar un ataque limitado contra Hizbollah en el Líbano, que incluye ataques aéreos contra instalaciones de fabricación de armas, especialmente en las regiones de Beqaa y Beirut.",@Warlife3,33.875063,35.843409,36SYC6300751942,Líbano,,,administrative,cache,2025-11-14T11:40:36,2025-11-14T11:40:36
154,gaza,Sin clasificar,"Hezbollah posee varios miles de cohetes de precisión; Hezbollah ha logrado fabricar miles de metralletas desde el final de la guerra; las fuerzas de Radwan han recuperado parte de su capacidad de realizar una incursión en la frontera israelí; Hezbollah ha reorganizado parte de sus filas al sur del río Litani, en contravención del acuerdo, por cada lanzador de cohetes que el ejército libanés con...",@Warlife3,,,,frontera israelí,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
155,gaza,Sin clasificar,"""Yin los musulmanes Xu es la culpa de los niños ahogados en la lluvia los gritos de los palestinos en Gaza tras el hundimiento de sus tiendas de lluvia, con la primera caída del aire en el sector.",@hamza20300,,,,lluvia los gritos de los palestinos en Gaza tras el hundimiento de sus tiendas de lluvia,,,,mensajes,2025-11-14T11:40:36,2025-11-14T11:40:36
156,gaza,Sin clasificar,Las tiendas de los desplazados están inundadas con agua de lluvia.,@muthanapress84,,,,,,,,mensajes,2025-11-14T11:40:37,2025-11-14T11:40:37
157,gaza,Sin clasificar,La llegada de los cuerpos de 15 mártires al centro de la Franja de Gaza después de una detención que duró toda la guerra.,@yaseenpress2004,53.541561,10.098986,32UNE7282533079,Franja,,Hamburg,parcel_locker,cache,2025-11-14T11:40:37,2025-11-14T11:40:37
158,gaza,Sin clasificar,Una mujer que habla de la tragedia de los desplazados después de que el agua de lluvia inundara sus tiendas.,@yaseenpress2004,44.983071,16.247572,33TWK9835681826,Una,Federacija Bosne i Hercegovine,,river,cache,2025-11-14T11:40:37,2025-11-14T11:40:37
159,gaza,Sin clasificar,"Desde la zona de Bab al-Amud, los padres llegan a la sagrada mezquita de Al-Aqsa para hacer la oración del viernes.",@yaseenpress2004,-30.701360,-71.575264,19JBG5334600662,Desde,Región de Coquimbo,Provincia de Limarí,protected_area,cache,2025-11-14T11:40:37,2025-11-14T11:40:37
160,gaza,Sin clasificar,"Al-Attar fue muerto por disparos del ejército de ocupación en la zona de Al-Atatra, al norte de la Franja de Gaza.",@yaseenpress2004,,,,zona de Al-Atatra,,,,mensajes,2025-11-14T11:40:37,2025-11-14T11:40:37
161,gaza,Sin clasificar,OOPS: Más de 30.000 palestinos han abandonado la Ribera Occidental desde el 25 de enero de 2025.,@yaseenpress2004,41.375159,-74.659211,18TWL2849780460,Oops,New York,Orange County,path,cache,2025-11-14T11:40:37,2025-11-14T11:40:37
162,gaza,Sin clasificar,- Tememos las consecuencias de las lluvias y la situación catastrófica en Gaza. - Ciudadanos que se desplazan entre las esquinas de la ciudad de Gaza en busca de refugio después de que las lluvias destruyen sus tiendas.,@GazaNewsNow,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-14T11:43:28,2025-11-14T11:43:28
163,gaza,Sin clasificar,"Messa Jaber Al-Attar fue víctima de los disparos del ejército de ocupación en la zona de Al-Atatra, al norte de la Franja de Gaza.",@muthanapress84,,,,zona de Al-Atatra,,,,mensajes,2025-11-14T11:45:29,2025-11-14T11:45:29
164,gaza,Sin clasificar,Defensa civil en Gaza para la televisión árabe: Tememos las consecuencias de las lluvias con la situación catastrófica en Gaza.,@muthanapress84,,,,Gaza para la televisión árabe: Tememos las consecuencias de las lluvias con la situación catastrófica en Gaza,,,,mensajes,2025-11-14T11:46:28,2025-11-14T11:46:28
165,gaza,Terrorismo,"Los hombres de Al Qassam en los túneles de Rafah sobreestiman la ocupación, pero se esconde detrás de su fracaso y su miedo a hacerlo. ¿Cuál es su historia?",@yaseenpress2004,,,,túneles de Rafah sobreestiman la ocupación,,,,mensajes,2025-11-14T11:46:29,2025-11-14T11:46:29
166,gaza,Sin clasificar,"El ejército israelí se acerca a una ofensiva limitada contra Hizbollah, que incluye ataques aéreos contra fábricas de armas en todo el Líbano, en particular en la llanura de Beqaa y Beirut, que se concentrarán en fábricas de cohetes en la Bekaa y Beirut, y que se acercan a un paso de ataque contra Hezbollah en la plaza libanesa.",@Almustashaar,,,,todo el Líbano,,,,mensajes,2025-11-14T11:54:24,2025-11-14T11:54:24
167,gaza,Sin clasificar,"Atravesando las aguas del norte hasta las costas del centro y del sur, el norte ocupado se hundió, Jerusalén oriental y meridional se ahogó, con la bandera de los ancianos de Anjaf, rezando por nosotros.",@Almustashaar,35.423592,139.599429,54SUE7285320920,Atravesando,,横浜市,pedestrian,cache,2025-11-14T11:54:24,2025-11-14T11:54:24
168,gaza,Sin clasificar,"Messa Jaber Al-Attar fue víctima de disparos de las fuerzas de ocupación en la zona de Al-Atatra, al noroeste de la Franja de Gaza",@yaseenpress2004,,,,zona de Al-Atatra,,,,mensajes,2025-11-14T11:55:54,2025-11-14T11:55:54
169,gaza,Sin clasificar,"El diario Al-Zatun ha publicado sus artículos en el Foro Al-Quds, viernes 14 de noviembre de 2025, 11:52 a.m., hora de Al-Quds, periódico mundial: el vandalismo de los olivos en la Ribera Occidental, que tradicionalmente había estado más cerca de sus aliados.",WEB www.alquds.com,,,,Foro Al-Quds,,,,mensajes,2025-11-14T11:57:29,2025-11-14T11:57:29
170,gaza,Sin clasificar,"Nael Barghouti en el Foro de Estambul: El Diluvio de Al-Aqsa sacudió a regímenes árabes antes de la ocupación (https://www.alquds.com/ar/posts/208131), y publicó sus artículos en el Foro de Jerusalén, viernes 14 de noviembre de 2025, 11:46 a.m.",WEB www.alquds.com,35.661543,139.698750,54SUE8221947189,Foro de Estambul: El Diluvio de Al-Aqsa sacudió a regímenes árabes antes de la ocupación (https://www,,渋谷区,theatre,cache,2025-11-14T11:57:29,2025-11-14T11:57:29
171,gaza,Sin clasificar,"El diario hebreo ""Diakot Ahronut"", el viernes, dijo que Israel estaba preocupado por un proyecto de resolución del Consejo de Seguridad que contenía una nueva vía para el establecimiento del Estado de Palestina.",WEB www.alquds.com,,,,Diakot Ahronut,,,,mensajes,2025-11-14T11:57:30,2025-11-14T11:57:30
172,gaza,Sin clasificar,• La OMS ha advertido que la demora en la evacuación en casos críticos equivale a una pena de muerte. - El Director General Tedrus ha pedido que se abran inmediatamente todos los cruces y que se permita la libertad de circulación médica y humanitaria desde y hacia Gaza.,@GazaNewsNow,,,,evacuación en casos críticos equivale a una pena de muerte,,,,mensajes,2025-11-14T11:57:45,2025-11-14T11:57:45
173,gaza,Sin clasificar,"; Información pública: una aclaración sobre el problema de algunos estudiantes de enseñanza secundaria general (orientación) nos hemos puesto en contacto con Su Excelencia el Ministro de Educación, quien ha dado una respuesta inmediata y ha mostrado gran interés en el problema que enfrentan varios estudiantes de la enseñanza secundaria general de la Franja de Gaza en relación con su inscripción...",@hamza20300,,,,contacto con Su Excelencia el Ministro de Educación,,,,mensajes,2025-11-14T12:02:45,2025-11-14T12:02:45
174,gaza,Sin clasificar,:: Medidas urgentes de las Naciones Unidas: más de 1.500 palestinos han sido desplazados en la Ribera Occidental a causa de las demoliciones por falta de permisos desde principios de 2025,@AjaNews,,,,Ribera Occidental a causa de las demoliciones por falta de permisos desde principios de 2025,,,,mensajes,2025-11-14T12:03:45,2025-11-14T12:03:45
175,gaza,Sin clasificar,":: Naciones Unidas: 30 palestinos resultaron heridos en la Ribera Occidental, incluidos 4 niños, en ataques contra colonos israelíes en sólo una semana",@AjaNews,-22.458273,-60.432260,20KQA6424714184,Ribera Occidental,Boquerón,,village,cache,2025-11-14T12:04:44,2025-11-14T12:04:44
176,gaza,Sin clasificar,La Marina Británica: un petrolero crudo se desvió repentinamente y se dirigió hacia las aguas territoriales iraníes.,@Almustashaar,50.069249,-125.053188,10UCA5307048349,Marina Británica,British Columbia,Strathcona Regional District,island,cache,2025-11-14T12:04:45,2025-11-14T12:04:45
177,gaza,Sin clasificar,"Salud mundial: 900 muertes en Gaza a causa de la demora en la evacuación médica de más de 900 pacientes en Gaza murieron mientras esperaban la evacuación médica para recibir tratamiento fuera de Gaza, según la Organización Mundial de la Salud.",@muthanapress84,,,,Gaza a causa de la demora,,,,mensajes,2025-11-14T12:04:45,2025-11-14T12:04:45
178,gaza,Sin clasificar,"La policía de ocupación se desplegó en los patios de la mezquita bendita de Al-Aqsa, coincidiendo con el discurso del viernes.",@yaseenpress2004,,,,patios de la mezquita bendita de Al-Aqsa,,,,mensajes,2025-11-14T12:04:46,2025-11-14T12:04:46
179,gaza,Sin clasificar,":: Naciones Unidas: imágenes de satélites modernos que muestran la destrucción o el daño de unos 1.460 edificios en los campamentos de Jenin, Nur Shams y Tulkarem",@AjaNews,,,,campamentos de Jenin,,,,mensajes,2025-11-14T12:05:45,2025-11-14T12:05:45
180,gaza,Sin clasificar,"Israel está a punto de lanzar un ataque limitado contra Hizbollah en el Líbano, que incluye ataques aéreos contra instalaciones de fabricación de armas, especialmente en la Bekaa y Beirut.",@Almustashaar,33.875063,35.843409,36SYC6300751942,Líbano,,,administrative,cache,2025-11-14T12:05:45,2025-11-14T12:05:45
181,gaza,Sin clasificar,":: Naciones Unidas: desplazamiento de una familia palestina de seis personas en la aldea de Khirbat Abu Falah, en Ramallah, después de que los colonos incendiaran su casa",@AjaNews,,,,aldea de Khirbat Abu Falah,,,,mensajes,2025-11-14T12:06:45,2025-11-14T12:06:45
182,gaza,Disturbios Civiles,- Estimaciones israelíes: Hezbollah organiza parte de sus fuerzas al sur del Litani. Hezbollah ha hecho miles de marchas. https://t.me/Almustashar,@Almustashaar,,,,Estimaciones,,,,mensajes,2025-11-14T12:06:45,2025-11-14T12:06:45
183,gaza,Sin clasificar,"Washington está renovando: ""No tendrá un papel en el gobierno"" en un momento en que los planes de los EE.UU. para el futuro gobierno en el pequeño enclave ""se están desarrollando lentamente"", los residentes y comerciantes de la Franja de Gaza han descubierto que Hamas comenzó a tomar el control de la Franja de Gaza.",WEB www.alquds.com,,,,"gobierno"" en un momento en",,,,mensajes,2025-11-14T12:07:23,2025-11-14T12:07:23
184,gaza,Sin clasificar,"En el Foro de Jerusalén, el viernes 14 de noviembre de 2025, 12:04 p.m., hora de Jerusalén, Gaza, los ""asesinatos de los mártires"" confirman la existencia de señales de tortura y ejecución en https://www.alquds.com/ar/posts/208134.",WEB www.alquds.com,,,,Foro de Jerusalén,,,,mensajes,2025-11-14T12:07:24,2025-11-14T12:07:24
185,gaza,Sin clasificar,Afirmaciones sobre Hamas y 7 de octubre y el Plan Trump en https://www.alquds.com/ar/posts/208133.,WEB www.alquds.com,23.830034,87.452316,45QWG4606635482,https://www,West Bengal,Dubrajpur,industrial,cache,2025-11-14T12:07:24,2025-11-14T12:07:24
186,gaza,Sin clasificar,"Entre el 4 y el 10 de noviembre, las fuerzas israelíes mataron a cuatro palestinos en la Ribera Occidental, incluidos tres niños.",@AjaNews,-22.458273,-60.432260,20KQA6424714184,Ribera Occidental,Boquerón,,village,cache,2025-11-14T12:09:44,2025-11-14T12:09:44
187,gaza,Sin clasificar,:: Las Naciones Unidas: el número total de niños palestinos muertos por las fuerzas israelíes desde enero de 2025 ha aumentado a 45,@AjaNews,11.727306,-84.280001,16PGT9649397831,Naciones Unidas,Costa Caribe Sur,Nueva Guinea,administrative,cache,2025-11-14T12:10:44,2025-11-14T12:10:44
188,gaza,Sin clasificar,Reuters sobre dos fuentes marítimas: una evaluación preliminar indica que la Guardia Revolucionaria movió el buque petrolero Talara hacia la costa iraní. @warlife3,@Warlife3,19.310275,-99.120962,14QMG8729235163,Guardia Revolucionaria,Ciudad de México,Ciudad de México,security,cache,2025-11-14T12:13:45,2025-11-14T12:13:45
189,gaza,Sin clasificar,"Presidente de la Comisión de Gestión de los Catástrofes del Ministerio de Salud, Dr. Ahmed Dahir: Hoy hemos recibido 15 mártires de la ocupación a través de la Cruz Roja. El número de cadáveres que hemos recibido asciende a 330, la mayoría de los cuales no hemos podido identificar.",@yaseenpress2004,19.301293,-99.186375,14QMG8041934175,Comisión,Ciudad de México,Ciudad de México,government,cache,2025-11-14T12:13:45,2025-11-14T12:13:45
190,gaza,Sin clasificar,":: Los tanques de ocupación proporcionan una cubierta de fuego y llevan a cabo excavaciones y explosiones en la encrucijada de Nassar en los alrededores de la zona de Tal al-Zatir, al norte del sector",@GazaNewsNow,,,,encrucijada de Nassar,,,,mensajes,2025-11-14T12:15:45,2025-11-14T12:15:45
191,gaza,Sin clasificar,Edidiot Ahronot ha estimado que las fuerzas de la inteligencia israelí han recuperado parte de su capacidad para hacer una incursión en la frontera israelí.,@GazaNewsNow,,,,frontera israelí,,,,mensajes,2025-11-14T12:16:45,2025-11-14T12:16:45
192,gaza,Sin clasificar,"* Carta de prensa # Al-Jazeera: colonos que destruyen tierras agrícolas en la llanura de Tarmasia, al noreste de Ramallah, en el centro de la Ribera Occidental",@AjaNews,,,,llanura de Tarmasia,,,,mensajes,2025-11-14T12:21:44,2025-11-14T12:21:44
193,gaza,Sin clasificar,:: Oficina de Derechos Humanos de las Naciones Unidas: el desplazamiento permanente de la población palestina dentro de los territorios ocupados constituye un crimen de guerra,@AjaNews,40.324318,-3.761808,30TVK3528064032,Derechos Humanos,Comunidad de Madrid,Sur,quarter,cache,2025-11-14T12:23:46,2025-11-14T12:23:46
194,gaza,Sin clasificar,Decenas de miles construyen la mezquita bendita de Al-Aqsa y hacen la oración del viernes a pesar de las medidas de ocupación.,@yaseenpress2004,,,,Decenas,,,,mensajes,2025-11-14T12:24:45,2025-11-14T12:24:45
195,gaza,Sin clasificar,:: Las Naciones Unidas: la reivindicación de la soberanía del Gobierno de Israel sobre la Ribera Occidental ocupada y su anexión parcial en violación del derecho internacional,@AjaNews,,,,violación del derecho internacional,,,,mensajes,2025-11-14T12:25:45,2025-11-14T12:25:45
196,gaza,Sin clasificar,- Alto Comisionado de las Naciones Unidas para los Derechos Humanos: deben cesar los ataques contra los palestinos y sus bienes,@AjaNews,46.214718,6.151116,32TKS8026221850,Alto Comisionado,Genève,Genève,government,cache,2025-11-14T12:28:45,2025-11-14T12:28:45
197,gaza,Sin clasificar,:: Alto Comisionado de las Naciones Unidas para los Derechos Humanos: los ataques contra los palestinos y sus bienes deben cesar y los autores deben rendir cuentas,@AjaNews,46.214718,6.151116,32TKS8026221850,Alto Comisionado,Genève,Genève,government,cache,2025-11-14T12:29:44,2025-11-14T12:29:44
198,gaza,Sin clasificar,:: Alto Comisionado de las Naciones Unidas para los Derechos Humanos: Israel debe poner fin a su presencia ilegal en el territorio palestino ocupado,@AjaNews,,,,territorio palestino ocupado,,,,mensajes,2025-11-14T12:30:44,2025-11-14T12:30:44
199,gaza,Sin clasificar,"Las ventas de armas representan una importante duplicación de la asistencia militar normal. Las ventas construyeron una línea de suministro sin precedentes de armas estadounidenses a Israel, lo que dio lugar a una corriente continua de beneficios.",@GazaNewsNow,30.812425,34.859476,36RXV7787810293,Israel,,,administrative,cache,2025-11-14T12:31:45,2025-11-14T12:31:45
200,gaza,Sin clasificar,"Las características de la zona han cambiado a favor de los asentamientos, y un gran número de olivos han sido arrancados por la ocupación de las tierras de la familia Abu Awad, en la ciudad de Tarmasia, al norte de Ramallah.",@yaseenpress2004,,,,Tarmasia,,,,mensajes,2025-11-14T12:32:45,2025-11-14T12:32:45
201,gaza,Sin clasificar,:: Alto Comisionado de las Naciones Unidas para los Derechos Humanos: deben cesar todas las actividades de asentamiento y evacuar a todos los colonos de los territorios ocupados,@AjaNews,46.214718,6.151116,32TKS8026221850,Alto Comisionado,Genève,Genève,government,cache,2025-11-14T12:33:45,2025-11-14T12:33:45
202,gaza,Sin clasificar,- Alto Comisionado de las Naciones Unidas para los Derechos Humanos: debe aplicarse el derecho de los palestinos a la libre determinación,@AjaNews,46.214718,6.151116,32TKS8026221850,Alto Comisionado,Genève,Genève,government,cache,2025-11-14T12:34:45,2025-11-14T12:34:45
203,gaza,Sin clasificar,"Los fieles acuden a la mezquita de Al-Hajmah, entre las ciudades de Derastiya, y un guardia de Salfit cautiva la oración del viernes un día después de ser quemado por las milicias de los colonos.",@yaseenpress2004,13.416047,44.055862,38PLV9778583340,Al-Hajmah,,,village,cache,2025-11-14T12:34:46,2025-11-14T12:34:46
204,gaza,Sin clasificar,"El viernes, una ciudadana palestina se vio afectada por disparos de las fuerzas de ocupación, al mismo tiempo que aviones de ocupación atacaron zonas dispersas del norte y el sur de la Franja de Gaza, y dispararon intensamente en el centro de la ciudad, en la que continuaron claramente las violaciones del Acuerdo de Cesación del Fuego.",WEB www.alquds.com,48.611957,1.671884,31UDP0210685171,centro de la,Centre-Val de Loire,Eure-et-Loir,yes,cache,2025-11-14T12:42:44,2025-11-14T12:42:44
205,gaza,Disturbios Civiles,"Para los árabes, ese momento era la voz de la conciencia humana, que seguía persiguiendo al mundo mientras protestaba por la ceguera. Hoy, después de todas las guerras, masacres, conferencias y resoluciones que no se han llevado a cabo, nos encontramos ante una pregunta más amplia de política: ¿la voz de Al-Aqsa sigue siendo un lugar para la justicia?",WEB www.alquds.com,-6.869970,-75.045851,18MVT9493440625,Para,,,administrative,cache,2025-11-14T12:42:45,2025-11-14T12:42:45
206,gaza,Sin clasificar,Las lluvias inundan los centros de acogida y los desplazados sin hogar en Gaza.,WEB www.alquds.com,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-14T13:02:49,2025-11-14T13:02:49
207,gaza,Sin clasificar,"La Unión Americana de Municipios de Gaza (USA): 700 000 toneladas de desechos en la Franja de Gaza se acumulan en el sector como presagio de desastres en el sitio https://www.alquds.com/ar/posts/208153. Los artículos se publicaron en el Foro Al-Quds, viernes 14 de noviembre de 2025, 12 de la tarde, hora de Al-Quds, Unión de Municipios de Gaza: 700 000 toneladas de desechos en la Franja de Gaza.",WEB www.alquds.com,,,,Franja de Gaza se acumulan,,,,mensajes,2025-11-14T13:12:55,2025-11-14T13:12:55
208,gaza,Sin clasificar,"En las últimas semanas, la Ribera Occidental ha experimentado un marcado aumento de los ataques de los colonos israelíes contra los palestinos y sus bienes, con la protección del ejército.",WEB www.alquds.com,,,,últimas semanas,,,,mensajes,2025-11-14T13:23:05,2025-11-14T13:23:05
209,gaza,Sin clasificar,Las tiendas de campaña y los centros de alojamiento de Gaza se hundieron con agua de lluvia.,WEB www.alquds.com,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-14T13:23:06,2025-11-14T13:23:06
210,gaza,Sin clasificar,Los opositores centroafricanos más destacados apelaron ante las Naciones Unidas después de la pérdida de su nacionalidad.,WEB www.alquds.com,11.727306,-84.280001,16PGT9649397831,Naciones Unidas,Costa Caribe Sur,Nueva Guinea,administrative,cache,2025-11-14T13:28:19,2025-11-14T13:28:19
211,gaza,Sin clasificar,"El viernes, el Servicio de Defensa Civil de la Franja de Gaza dijo que cientos de tiendas de desplazados palestinos habían sido ahogadas por el agua de lluvia, con el primer acantilado aéreo que golpeó la zona este año en el momento de la cesación del fuego entre Israel y Hamas.",WEB www.alquds.com,,,,momento de la cesación del fuego entre Israel y Hamas,,,,mensajes,2025-11-14T13:48:33,2025-11-14T13:48:33
212,gaza,Sin clasificar,"En una declaración de que nuestro hijo estaba en Egipto sin documentos oficiales ni documentos de identidad jordanos después de haber perdido a Munir Abdullah Mere al Gobierno durante su arresto, explicó que había sido enviado a través de la Embajada de Jordania en El Cairo para obtener un documento de viaje, pero que no había recibido documentos de viaje a pesar de más de dos semanas de su pre...",WEB www.alquds.com,,,,una declaración de,,,,mensajes,2025-11-14T13:48:34,2025-11-14T13:48:34
213,gaza,Sin clasificar,"Dos Estados árabes, entre ellos dos Estados árabes, https://www.alquds.com/ar/posts/208161, informaron y publicaron sus artículos en el Foro de Jerusalén, viernes 14 de noviembre de 2025, 1:56 p.m., hora de Jerusalén, 25 países implicados en el suministro de petróleo a Israel y apoyo al genocidio en Gaza.",WEB www.alquds.com,,,,Foro de Jerusalén,,,,mensajes,2025-11-14T13:57:59,2025-11-14T13:57:59
214,gaza,Sin clasificar,"El Foro del Diálogo Nacional Palestino revela las razones de la negativa de la ocupación a entregar a Gaza a la “autoridad” en https://www.alquds.com/ar/posts/208163, que fue publicado en el Foro de Jerusalén el viernes 14 de noviembre de 2025 a las 2.02 horas, hora del Diálogo Nacional Palestino, revela las razones de la negativa de la ocupación a entregar a Gaza a la “autoridad”.",WEB www.alquds.com,23.830034,87.452316,45QWG4606635482,https://www,West Bengal,Dubrajpur,industrial,cache,2025-11-14T14:07:57,2025-11-14T14:07:57
215,gaza,Sin clasificar,El desplazamiento de palestinos es un crimen de guerra.,WEB www.alquds.com,,,,,,,,mensajes,2025-11-14T14:17:25,2025-11-14T14:17:25
216,gaza,Sin clasificar,"Los Estados Unidos distribuyeron oficialmente el proyecto de resolución a los 15 miembros del Consejo de Seguridad sobre Gaza la semana pasada, diciendo que contaba con el apoyo regional de su resolución por la que se otorgaría un mandato de dos años a la Autoridad Provisional y a la Fuerza Internacional de Estabilización.",WEB www.alquds.com,39.783730,-100.445882,14SLK7618904753,Estados Unidos,,,administrative,cache,2025-11-14T14:27:27,2025-11-14T14:27:27
217,gaza,Sin clasificar,"""Hamás pide a la comunidad internacional que asuma sus responsabilidades en respuesta a la catástrofe humanitaria de Gaza.",WEB www.alquds.com,,,,respuesta a la catástrofe humanitaria de Gaza,,,,mensajes,2025-11-14T15:17:42,2025-11-14T15:17:42
218,gaza,Sin clasificar,No aceptaremos ningún plan para separar a Gaza de la Ribera Occidental (https://www.alquds.com/ar/posts/208203).,WEB www.alquds.com,-34.996496,-64.967282,20HLG2046225577,No aceptaremos ningún plan para separar a Gaza de la Ribera Occidental (https://www.alquds.com/ar/posts/208203,,,administrative,cache,2025-11-14T15:27:23,2025-11-14T15:27:23
219,gaza,Sin clasificar,"El periódico The Washington está presionando al Primer Ministro de Israel, Benjamin Netanyahu, y otras cuestiones internacionales que ocupan un lugar destacado en el panorama político y económico mundial.",WEB www.alquds.com,,,,panorama político y económico mundial,,,,mensajes,2025-11-14T15:47:24,2025-11-14T15:47:24
220,gaza,Sin clasificar,"Los medios de comunicación israelíes aprovecharon la demora en la entrada de 160 palestinos de la Franja de Gaza a Johannesburgo para presentar la cuestión como un “gay” y un “doble rasero” por parte de Sudáfrica, que está dirigiendo una campaña internacional para juzgar a Israel por genocidio en la Corte Internacional de Justicia.",WEB www.alquds.com,,,,entrada de 160 palestinos de la Franja de Gaza a Johannesburgo para presentar la cuestión como un “gay” y un “doble rasero” por parte de Sudáfrica,,,,mensajes,2025-11-14T15:57:23,2025-11-14T15:57:23
221,gaza,Sin clasificar,"El orador del Mayor Mahmood Basal dijo que las lluvias torrenciales habían hundido miles de tiendas de campaña y centros de alojamiento, que amenazaban las tiendas de campaña y las prendas de vestir, especialmente para los niños, y que, en vista de la escasez de medios y de la falta de una infraestructura adecuada en la Franja de Gaza, se había dado cuenta de que la población palestina no tenía...",WEB www.alquds.com,,,,vista de la escasez de medios y de la falta de una infraestructura adecuada,,,,mensajes,2025-11-14T15:57:24,2025-11-14T15:57:24
222,gaza,Sin clasificar,"El ejército israelí dio muerte a dos palestinos en la Franja de Gaza, el viernes dos palestinos en la Franja de Gaza, supuestamente tratando de cruzar la ""línea amarilla"" entre las zonas de control del ejército y las que se habían retirado de ella en virtud de la cesación del fuego vigente desde el 10 de octubre pasado.",WEB www.alquds.com,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-14T16:47:31,2025-11-14T16:47:31
223,gaza,Sin clasificar,"La FPNUL, en una declaración publicada en la página web de la empresa estadounidense Exx, declaró que en octubre del año 2000 sus efectivos habían realizado un reconocimiento geográfico del muro de Khardani entre todo el Líbano y que el ejército israelí había hecho un llamado a la cesación del fuego entre el Líbano y el Líbano.",WEB www.alquds.com,,,,una declaración publicada,,,,mensajes,2025-11-14T16:57:26,2025-11-14T16:57:26
224,gaza,Sin clasificar,El Movimiento de Resistencia Islámica “Hamás” emitió un comunicado de prensa en el que anunciaba que la tragedia humanitaria de cientos de miles de personas desplazadas en la Franja de Gaza se había agravado debido a la fuerte caída del aire que había azotado el sector.,WEB www.alquds.com,22.251586,-79.071350,17QPE9875061941,Movimiento,Sancti Spíritus,,residential,cache,2025-11-14T16:57:27,2025-11-14T16:57:27
